Store,Date,Weekly Sales,Weekly Sales - Ave.,Holiday Flag,Temperature,Temp - Ave.,Fuel Price,Fuel Price - Ave.,CPI,CPI - Ave.,Unemployment,Unemployment - Ave.,Day,Month,Year
6,2011-08-12,"$1,484,995.38","-$79,732.81",0,90.49,20.79,3.638,0.418,217.1438281,-0.4093690,6.925,0.318,12,08,2011
6,2011-08-19,"$1,493,544.04","-$71,184.15",0,89.26,19.56,3.554,0.334,217.2069662,-0.3462309,6.925,0.318,19,08,2011
6,2011-08-26,"$1,420,405.41","-$144,322.78",0,90.07,20.37,3.523,0.303,217.2706543,-0.2825428,6.925,0.318,26,08,2011
6,2011-09-02,"$1,481,618.74","-$83,109.45",0,91.22,21.52,3.533,0.313,217.3343423,-0.2188548,6.925,0.318,02,09,2011
6,2011-09-09,"$1,483,574.38","-$81,153.81",1,80.21,10.51,3.546,0.326,217.3980304,-0.1551667,6.925,0.318,09,09,2011
6,2011-09-16,"$1,351,407.79","-$213,320.40",0,84.94,15.24,3.526,0.306,217.5797506,0.0265535,6.925,0.318,16,09,2011
6,2011-09-23,"$1,336,044.75","-$228,683.44",0,78.49,8.79,3.467,0.247,217.9188471,0.3656500,6.925,0.318,23,09,2011
6,2011-09-30,"$1,307,551.92","-$257,176.27",0,82.51,12.81,3.355,0.135,218.2579435,0.7047464,6.925,0.318,30,09,2011
6,2011-10-07,"$1,481,739.20","-$82,988.99",0,74.1,4.40,3.285,0.065,218.59704,1.0438429,6.551,-0.056,07,10,2011
6,2011-10-14,"$1,386,520.99","-$178,207.20",0,71.24,1.54,3.274,0.054,218.9109844,1.3577873,6.551,-0.056,14,10,2011
6,2011-10-21,"$1,417,922.37","-$146,805.82",0,68.53,-1.17,3.353,0.133,219.0740167,1.5208196,6.551,-0.056,21,10,2011
6,2011-10-28,"$1,419,445.12","-$145,283.07",0,69.51,-0.19,3.372,0.152,219.237049,1.6838519,6.551,-0.056,28,10,2011
6,2011-11-04,"$1,523,420.38","-$41,307.81",0,58.54,-11.16,3.332,0.112,219.4000812,1.8468841,6.551,-0.056,04,11,2011
6,2011-11-11,"$1,536,176.54","-$28,551.65",0,61.33,-8.37,3.297,0.077,219.5631135,2.0099164,6.551,-0.056,11,11,2011
6,2011-11-18,"$1,524,390.07","-$40,338.12",0,63.89,-5.81,3.308,0.088,219.7897137,2.2365166,6.551,-0.056,18,11,2011
6,2011-11-25,"$2,249,811.55","$685,083.36",1,62.78,-6.92,3.236,0.016,220.0417412,2.4885441,6.551,-0.056,25,11,2011
6,2011-12-02,"$1,688,531.34","$123,803.15",0,51.18,-18.52,3.172,-0.048,220.2937686,2.7405715,6.551,-0.056,02,12,2011
6,2011-12-09,"$1,903,385.14","$338,656.95",0,43.64,-26.06,3.158,-0.062,220.5457961,2.9925990,6.551,-0.056,09,12,2011
6,2011-12-16,"$2,034,695.56","$469,967.37",0,53.27,-16.43,3.159,-0.061,220.7671856,3.2139885,6.551,-0.056,16,12,2011
6,2011-12-23,"$2,644,633.02","$1,079,904.83",0,49.45,-20.25,3.112,-0.108,220.9477245,3.3945274,6.551,-0.056,23,12,2011
6,2011-12-30,"$1,598,080.52","$33,352.33",1,46.8,-22.90,3.129,-0.091,221.1282634,3.5750663,6.551,-0.056,30,12,2011
6,2012-01-06,"$1,395,339.71","-$169,388.48",0,50.82,-18.88,3.157,-0.063,221.3088023,3.7556052,6.132,-0.475,06,01,2012
6,2012-01-13,"$1,344,243.17","-$220,485.02",0,48.33,-21.37,3.261,0.041,221.4893412,3.9361441,6.132,-0.475,13,01,2012
6,2012-01-20,"$1,326,255.70","-$238,472.49",0,55.37,-14.33,3.268,0.048,221.5831306,4.0299335,6.132,-0.475,20,01,2012
6,2012-01-27,"$1,315,610.66","-$249,117.53",0,53.95,-15.75,3.29,0.070,221.6769199,4.1237228,6.132,-0.475,27,01,2012
6,2012-02-03,"$1,496,305.78","-$68,422.41",0,57.45,-12.25,3.36,0.140,221.7707093,4.2175122,6.132,-0.475,03,02,2012
6,2012-02-10,"$1,620,603.92","$55,875.73",1,48.58,-21.12,3.409,0.189,221.8644987,4.3113016,6.132,-0.475,10,02,2012
6,2012-02-17,"$1,632,616.09","$67,887.90",0,49.03,-20.67,3.51,0.290,222.026359,4.4731619,6.132,-0.475,17,02,2012
6,2012-02-24,"$1,465,187.71","-$99,540.48",0,59.17,-10.53,3.555,0.335,222.2392726,4.6860755,6.132,-0.475,24,02,2012
6,2012-03-02,"$1,550,385.65","-$14,342.54",0,60.32,-9.38,3.63,0.410,222.4521862,4.8989891,6.132,-0.475,02,03,2012
6,2012-03-09,"$1,569,304.40","$4,576.21",0,57.89,-11.81,3.669,0.449,222.6650998,5.1119027,6.132,-0.475,09,03,2012
6,2012-03-16,"$1,748,010.29","$183,282.10",0,62.8,-6.90,3.734,0.514,222.8186603,5.2654632,6.132,-0.475,16,03,2012
6,2012-03-23,"$1,495,143.62","-$69,584.57",0,63.71,-5.99,3.787,0.567,222.8930835,5.3398864,6.132,-0.475,23,03,2012
6,2012-03-30,"$1,508,933.26","-$55,794.93",0,67.91,-1.79,3.845,0.625,222.9675066,5.4143095,6.132,-0.475,30,03,2012
6,2012-04-06,"$1,840,131.19","$275,403.00",0,71.6,1.90,3.891,0.671,223.0419298,5.4887327,5.964,-0.643,06,04,2012
6,2012-04-13,"$1,616,394.45","$51,666.26",0,71.29,1.59,3.891,0.671,223.1163529,5.5631558,5.964,-0.643,13,04,2012
6,2012-04-20,"$1,456,073.24","-$108,654.95",0,68.64,-1.06,3.877,0.657,223.17092,5.6177229,5.964,-0.643,20,04,2012
6,2012-04-27,"$1,456,221.10","-$108,507.09",0,71.5,1.80,3.814,0.594,223.2254871,5.6722900,5.964,-0.643,27,04,2012
6,2012-05-04,"$1,543,461.12","-$21,267.07",0,77.66,7.96,3.749,0.529,223.2800541,5.7268570,5.964,-0.643,04,05,2012
6,2012-05-11,"$1,517,075.67","-$47,652.52",0,72.66,2.96,3.688,0.468,223.3346212,5.7814241,5.964,-0.643,11,05,2012
6,2012-05-18,"$1,513,635.64","-$51,092.55",0,70.5,0.80,3.63,0.410,223.3511928,5.7979957,5.964,-0.643,18,05,2012
6,2012-05-25,"$1,603,793.42","$39,065.23",0,78.47,8.77,3.561,0.341,223.3525662,5.7993691,5.964,-0.643,25,05,2012
6,2012-06-01,"$1,681,121.38","$116,393.19",0,80.39,10.69,3.501,0.281,223.3539397,5.8007426,5.964,-0.643,01,06,2012
6,2012-06-08,"$1,696,619.52","$131,891.33",0,80.5,10.80,3.452,0.232,223.3553131,5.8021160,5.964,-0.643,08,06,2012
6,2012-06-15,"$1,642,247.48","$77,519.29",0,82.1,12.40,3.393,0.173,223.3680933,5.8148962,5.964,-0.643,15,06,2012
6,2012-06-22,"$1,618,272.25","$53,544.06",0,81.2,11.50,3.346,0.126,223.4093906,5.8561935,5.964,-0.643,22,06,2012
6,2012-06-29,"$1,648,863.46","$84,135.27",0,87.35,17.65,3.286,0.066,223.4506878,5.8974907,5.964,-0.643,29,06,2012
6,2012-07-06,"$1,876,359.39","$311,631.20",0,82.95,13.25,3.227,0.007,223.4919851,5.9387880,5.668,-0.939,06,07,2012
6,2012-07-13,"$1,588,142.26","$23,414.07",0,80.27,10.57,3.256,0.036,223.5332824,5.9800853,5.668,-0.939,13,07,2012
6,2012-07-20,"$1,574,361.97","$9,633.78",0,81.57,11.87,3.311,0.091,223.5424501,5.9892530,5.668,-0.939,20,07,2012
6,2012-07-27,"$1,513,229.16","-$51,499.03",0,85.78,16.08,3.407,0.187,223.5516178,5.9984207,5.668,-0.939,27,07,2012
6,2012-08-03,"$1,627,274.93","$62,546.74",0,87.55,17.85,3.417,0.197,223.5607856,6.0075885,5.668,-0.939,03,08,2012
6,2012-08-10,"$1,588,380.73","$23,652.54",0,87.04,17.34,3.494,0.274,223.5699533,6.0167562,5.668,-0.939,10,08,2012
6,2012-08-17,"$1,543,049.52","-$21,678.67",0,87.53,17.83,3.571,0.351,223.6510224,6.0978253,5.668,-0.939,17,08,2012
6,2012-08-24,"$1,501,095.49","-$63,632.70",0,79.03,9.33,3.62,0.400,223.7860175,6.2328204,5.668,-0.939,24,08,2012
6,2012-08-31,"$1,577,439.81","$12,711.62",0,83.58,13.88,3.638,0.418,223.9210125,6.3678154,5.668,-0.939,31,08,2012
6,2012-09-07,"$1,608,077.01","$43,348.82",1,86.33,16.63,3.73,0.510,224.0560076,6.5028105,5.668,-0.939,07,09,2012
6,2012-09-14,"$1,375,166.86","-$189,561.33",0,76.41,6.71,3.717,0.497,224.2004678,6.6472707,5.668,-0.939,14,09,2012
6,2012-09-21,"$1,425,603.65","-$139,124.54",0,70.81,1.11,3.721,0.501,224.4017192,6.8485221,5.668,-0.939,21,09,2012
6,2012-09-28,"$1,369,131.46","-$195,596.73",0,77.82,8.12,3.666,0.446,224.6029706,7.0497735,5.668,-0.939,28,09,2012
6,2012-10-05,"$1,518,177.71","-$46,550.48",0,70.84,1.14,3.617,0.397,224.804222,7.2510249,5.329,-1.278,05,10,2012
6,2012-10-12,"$1,459,396.84","-$105,331.35",0,65.43,-4.27,3.601,0.381,225.0054733,7.4522762,5.329,-1.278,12,10,2012
6,2012-10-19,"$1,436,883.99","-$127,844.20",0,69.68,-0.02,3.594,0.374,225.0501013,7.4969042,5.329,-1.278,19,10,2012
6,2012-10-26,"$1,431,426.34","-$133,301.85",0,72.34,2.64,3.506,0.286,225.0686254,7.5154283,5.329,-1.278,26,10,2012
7,2010-02-05,"$496,725.44","-$73,891.87",0,10.53,-29.19,2.58,-0.662,189.3816974,-4.2825455,9.014,0.428,05,02,2010
7,2010-02-12,"$524,104.92","-$46,512.39",1,25.9,-13.82,2.572,-0.670,189.4642725,-4.1999704,9.014,0.428,12,02,2010
7,2010-02-19,"$506,760.54","-$63,856.77",0,27.28,-12.44,2.55,-0.692,189.5340998,-4.1301431,9.014,0.428,19,02,2010
7,2010-02-26,"$496,083.24","-$74,534.07",0,24.91,-14.81,2.586,-0.656,189.6018023,-4.0624406,9.014,0.428,26,02,2010
7,2010-03-05,"$491,419.55","-$79,197.76",0,35.86,-3.86,2.62,-0.622,189.6695049,-3.9947380,9.014,0.428,05,03,2010
7,2010-03-12,"$480,452.10","-$90,165.21",0,27.25,-12.47,2.684,-0.558,189.7372075,-3.9270354,9.014,0.428,12,03,2010
7,2010-03-19,"$574,450.23","$3,832.92",0,29.04,-10.68,2.692,-0.550,189.734262,-3.9299809,9.014,0.428,19,03,2010
7,2010-03-26,"$514,731.60","-$55,885.71",0,23.33,-16.39,2.717,-0.525,189.7195417,-3.9447012,9.014,0.428,26,03,2010
7,2010-04-02,"$561,145.14","-$9,472.17",0,38.26,-1.46,2.725,-0.517,189.7048215,-3.9594214,8.963,0.377,02,04,2010
7,2010-04-09,"$484,263.25","-$86,354.06",0,33.79,-5.93,2.75,-0.492,189.6901012,-3.9741417,8.963,0.377,09,04,2010
7,2010-04-16,"$406,228.19","-$164,389.12",0,41.89,2.17,2.765,-0.477,189.6628845,-4.0013584,8.963,0.377,16,04,2010
7,2010-04-23,"$404,751.25","-$165,866.06",0,43.07,3.35,2.776,-0.466,189.6190057,-4.0452372,8.963,0.377,23,04,2010
7,2010-04-30,"$373,655.61","-$196,961.70",0,38.99,-0.73,2.766,-0.476,189.575127,-4.0891159,8.963,0.377,30,04,2010
7,2010-05-07,"$395,453.83","-$175,163.48",0,40.07,0.35,2.771,-0.471,189.5312483,-4.1329946,8.963,0.377,07,05,2010
7,2010-05-14,"$372,673.61","-$197,943.70",0,41.41,1.69,2.788,-0.454,189.4904116,-4.1738313,8.963,0.377,14,05,2010
7,2010-05-21,"$395,195.65","-$175,421.66",0,46.6,6.88,2.776,-0.466,189.467827,-4.1964159,8.963,0.377,21,05,2010
7,2010-05-28,"$442,734.55","-$127,882.76",0,54.24,14.52,2.737,-0.505,189.4452425,-4.2190004,8.963,0.377,28,05,2010
7,2010-06-04,"$509,183.22","-$61,434.09",0,53.63,13.91,2.7,-0.542,189.422658,-4.2415849,8.963,0.377,04,06,2010
7,2010-06-11,"$498,580.87","-$72,036.44",0,63.59,23.87,2.684,-0.558,189.4000734,-4.2641695,8.963,0.377,11,06,2010
7,2010-06-18,"$481,144.09","-$89,473.22",0,52.7,12.98,2.674,-0.568,189.4185259,-4.2457170,8.963,0.377,18,06,2010
7,2010-06-25,"$553,714.87","-$16,902.44",0,59.94,20.22,2.715,-0.527,189.4533931,-4.2108498,8.963,0.377,25,06,2010
7,2010-07-02,"$575,570.77","$4,953.46",0,61.31,21.59,2.728,-0.514,189.4882603,-4.1759826,9.017,0.431,02,07,2010
7,2010-07-09,"$593,462.34","$22,845.03",0,58,18.28,2.711,-0.531,189.5231276,-4.1411153,9.017,0.431,09,07,2010
7,2010-07-16,"$557,166.35","-$13,450.96",0,62.19,22.47,2.699,-0.543,189.6125456,-4.0516973,9.017,0.431,16,07,2010
7,2010-07-23,"$570,231.21",-$386.10,0,64.64,24.92,2.691,-0.551,189.774698,-3.8895449,9.017,0.431,23,07,2010
7,2010-07-30,"$603,547.16","$32,929.85",0,66.07,26.35,2.69,-0.552,189.9368504,-3.7273925,9.017,0.431,30,07,2010
7,2010-08-06,"$643,854.17","$73,236.86",0,61.7,21.98,2.69,-0.552,190.0990028,-3.5652401,9.017,0.431,06,08,2010
7,2010-08-13,"$598,185.40","$27,568.09",0,60.13,20.41,2.723,-0.519,190.2611552,-3.4030877,9.017,0.431,13,08,2010
7,2010-08-20,"$582,353.17","$11,735.86",0,59.59,19.87,2.732,-0.510,190.2948237,-3.3694192,9.017,0.431,20,08,2010
7,2010-08-27,"$554,309.24","-$16,308.07",0,57.57,17.85,2.731,-0.511,190.3284922,-3.3357507,9.017,0.431,27,08,2010
7,2010-09-03,"$532,765.05","-$37,852.26",0,49.84,10.12,2.773,-0.469,190.3621607,-3.3020822,9.017,0.431,03,09,2010
7,2010-09-10,"$535,769.32","-$34,847.99",1,48.5,8.78,2.78,-0.462,190.3958293,-3.2684136,9.017,0.431,10,09,2010
7,2010-09-17,"$489,408.53","-$81,208.78",0,48.56,8.84,2.8,-0.442,190.4688287,-3.1954142,9.017,0.431,17,09,2010
7,2010-09-24,"$488,008.83","-$82,608.48",0,47.55,7.83,2.793,-0.449,190.5713264,-3.0929165,9.017,0.431,24,09,2010
7,2010-10-01,"$448,998.73","-$121,618.58",0,49.99,10.27,2.759,-0.483,190.6738241,-2.9904188,9.137,0.551,01,10,2010
7,2010-10-08,"$480,239.88","-$90,377.43",0,44.13,4.41,2.745,-0.497,190.7763218,-2.8879211,9.137,0.551,08,10,2010
7,2010-10-15,"$463,370.48","-$107,246.83",0,35.86,-3.86,2.762,-0.480,190.8623087,-2.8019342,9.137,0.551,15,10,2010
7,2010-10-22,"$472,450.81","-$98,166.50",0,36.84,-2.88,2.762,-0.480,190.9070184,-2.7572245,9.137,0.551,22,10,2010
7,2010-10-29,"$465,493.15","-$105,124.16",0,34.78,-4.94,2.748,-0.494,190.951728,-2.7125149,9.137,0.551,29,10,2010
7,2010-11-05,"$480,512.44","-$90,104.87",0,49.44,9.72,2.729,-0.513,190.9964377,-2.6678052,9.137,0.551,05,11,2010
7,2010-11-12,"$507,584.29","-$63,033.02",0,22.12,-17.60,2.737,-0.505,191.0411474,-2.6230955,9.137,0.551,12,11,2010
7,2010-11-19,"$482,528.36","-$88,088.95",0,25.56,-14.16,2.758,-0.484,191.0312172,-2.6330257,9.137,0.551,19,11,2010
7,2010-11-26,"$835,189.26","$264,571.95",1,17.95,-21.77,2.742,-0.500,191.0121805,-2.6520624,9.137,0.551,26,11,2010
7,2010-12-03,"$552,811.62","-$17,805.69",0,21.88,-17.84,2.712,-0.530,190.9931437,-2.6710992,9.137,0.551,03,12,2010
7,2010-12-10,"$599,730.07","$29,112.76",0,24.24,-15.48,2.728,-0.514,190.9741069,-2.6901360,9.137,0.551,10,12,2010
7,2010-12-17,"$716,388.81","$145,771.50",0,20.74,-18.98,2.778,-0.464,191.0303376,-2.6339053,9.137,0.551,17,12,2010
7,2010-12-24,"$1,045,124.88","$474,507.57",0,26.04,-13.68,2.781,-0.461,191.1430189,-2.5212240,9.137,0.551,24,12,2010
7,2010-12-31,"$729,572.08","$158,954.77",1,13.76,-25.96,2.829,-0.413,191.2557002,-2.4085427,9.137,0.551,31,12,2010
7,2011-01-07,"$661,163.94","$90,546.63",0,10.09,-29.63,2.882,-0.360,191.3683815,-2.2958614,8.818,0.232,07,01,2011
7,2011-01-14,"$547,384.90","-$23,232.41",0,11.32,-28.40,2.911,-0.331,191.4784939,-2.1857490,8.818,0.232,14,01,2011
7,2011-01-21,"$521,539.46","-$49,077.85",0,25.4,-14.32,2.973,-0.269,191.5731924,-2.0910505,8.818,0.232,21,01,2011
7,2011-01-28,"$513,372.17","-$57,245.14",0,10.11,-29.61,3.008,-0.234,191.667891,-1.9963519,8.818,0.232,28,01,2011
7,2011-02-04,"$558,027.77","-$12,589.54",0,-2.06,-41.78,3.011,-0.231,191.7625895,-1.9016534,8.818,0.232,04,02,2011
7,2011-02-11,"$559,903.13","-$10,714.18",1,10.24,-29.48,3.037,-0.205,191.8572881,-1.8069548,8.818,0.232,11,02,2011
7,2011-02-18,"$572,387.47","$1,770.16",0,17.3,-22.42,3.051,-0.191,191.9178331,-1.7464098,8.818,0.232,18,02,2011
7,2011-02-25,"$546,690.84","-$23,926.47",0,17.46,-22.26,3.101,-0.141,191.9647167,-1.6995262,8.818,0.232,25,02,2011
7,2011-03-04,"$551,378.39","-$19,238.92",0,21.84,-17.88,3.232,-0.010,192.0116004,-1.6526425,8.818,0.232,04,03,2011
7,2011-03-11,"$558,963.83","-$11,653.48",0,20.7,-19.02,3.372,0.130,192.058484,-1.6057589,8.818,0.232,11,03,2011
7,2011-03-18,"$635,014.69","$64,397.38",0,27.69,-12.03,3.406,0.164,192.1237981,-1.5404448,8.818,0.232,18,03,2011
7,2011-03-25,"$559,061.58","-$11,555.73",0,25.69,-14.03,3.414,0.172,192.1964844,-1.4677585,8.818,0.232,25,03,2011
7,2011-04-01,"$513,409.67","-$57,207.64",0,24.83,-14.89,3.461,0.219,192.2691707,-1.3950722,8.595,0.009,01,04,2011
7,2011-04-08,"$500,552.16","-$70,065.15",0,30.64,-9.08,3.532,0.290,192.3418571,-1.3223858,8.595,0.009,08,04,2011
7,2011-04-15,"$423,380.14","-$147,237.17",0,27.79,-11.93,3.611,0.369,192.4225954,-1.2416475,8.595,0.009,15,04,2011
7,2011-04-22,"$466,594.89","-$104,022.42",0,31.84,-7.88,3.636,0.394,192.5234638,-1.1407791,8.595,0.009,22,04,2011
7,2011-04-29,"$410,429.73","-$160,187.58",0,26.79,-12.93,3.663,0.421,192.6243322,-1.0399107,8.595,0.009,29,04,2011
7,2011-05-06,"$407,012.47","-$163,604.84",0,26.54,-13.18,3.735,0.493,192.7252006,-0.9390423,8.595,0.009,06,05,2011
7,2011-05-13,"$414,094.05","-$156,523.26",0,36.61,-3.11,3.767,0.525,192.826069,-0.8381739,8.595,0.009,13,05,2011
7,2011-05-20,"$424,670.98","-$145,946.33",0,36.16,-3.56,3.828,0.586,192.831317,-0.8329259,8.595,0.009,20,05,2011
7,2011-05-27,"$457,216.87","-$113,400.44",0,37.51,-2.21,3.795,0.553,192.8365651,-0.8276778,8.595,0.009,27,05,2011
7,2011-06-03,"$542,295.37","-$28,321.94",0,45.77,6.05,3.763,0.521,192.8418131,-0.8224298,8.595,0.009,03,06,2011
7,2011-06-10,"$621,099.95","$50,482.64",0,53.3,13.58,3.735,0.493,192.8470612,-0.8171817,8.595,0.009,10,06,2011
7,2011-06-17,"$610,991.35","$40,374.04",0,48.79,9.07,3.697,0.455,192.9034759,-0.7607670,8.595,0.009,17,06,2011
7,2011-06-24,"$640,043.97","$69,426.66",0,46.85,7.13,3.661,0.419,192.9982655,-0.6659774,8.595,0.009,24,06,2011
7,2011-07-01,"$704,344.21","$133,726.90",0,58.54,18.82,3.597,0.355,193.0930552,-0.5711877,8.622,0.036,01,07,2011
7,2011-07-08,"$761,793.94","$191,176.63",0,59.08,19.36,3.54,0.298,193.1878448,-0.4763981,8.622,0.036,08,07,2011
7,2011-07-15,"$642,748.21","$72,130.90",0,54.37,14.65,3.532,0.290,193.3125484,-0.3516945,8.622,0.036,15,07,2011
7,2011-07-22,"$688,043.96","$117,426.65",0,56.22,16.50,3.545,0.303,193.5120367,-0.1522062,8.622,0.036,22,07,2011
7,2011-07-29,"$653,382.62","$82,765.31",0,56.66,16.94,3.547,0.305,193.711525,0.0472821,8.622,0.036,29,07,2011
7,2011-08-05,"$695,392.84","$124,775.53",0,55.91,16.19,3.554,0.312,193.9110133,0.2467704,8.622,0.036,05,08,2011
7,2011-08-12,"$670,670.46","$100,053.15",0,54.56,14.84,3.542,0.300,194.1105017,0.4462588,8.622,0.036,12,08,2011
7,2011-08-19,"$645,156.21","$74,538.90",0,56.06,16.34,3.499,0.257,194.2500634,0.5858205,8.622,0.036,19,08,2011
7,2011-08-26,"$629,994.47","$59,377.16",0,57.6,17.88,3.485,0.243,194.3796374,0.7153945,8.622,0.036,26,08,2011
7,2011-09-02,"$592,355.24","$21,737.93",0,53.4,13.68,3.511,0.269,194.5092113,0.8449684,8.622,0.036,02,09,2011
7,2011-09-09,"$613,135.23","$42,517.92",1,45.61,5.89,3.566,0.324,194.6387853,0.9745424,8.622,0.036,09,09,2011
7,2011-09-16,"$558,981.45","-$11,635.86",0,43.67,3.95,3.596,0.354,194.7419707,1.0777278,8.622,0.036,16,09,2011
7,2011-09-23,"$536,144.81","-$34,472.50",0,43.67,3.95,3.581,0.339,194.8099713,1.1457284,8.622,0.036,23,09,2011
7,2011-09-30,"$488,880.26","-$81,737.05",0,47.34,7.62,3.538,0.296,194.8779718,1.2137289,8.622,0.036,30,09,2011
7,2011-10-07,"$525,866.36","-$44,750.95",0,40.65,0.93,3.498,0.256,194.9459724,1.2817295,8.513,-0.073,07,10,2011
7,2011-10-14,"$501,959.19","-$68,658.12",0,32.65,-7.07,3.491,0.249,195.0261012,1.3618583,8.513,-0.073,14,10,2011
7,2011-10-21,"$558,691.43","-$11,925.88",0,37.49,-2.23,3.548,0.306,195.1789994,1.5147565,8.513,-0.073,21,10,2011
7,2011-10-28,"$527,339.52","-$43,277.79",0,28.82,-10.90,3.55,0.308,195.3318977,1.6676548,8.513,-0.073,28,10,2011
7,2011-11-04,"$564,536.01","-$6,081.30",0,23.41,-16.31,3.527,0.285,195.4847959,1.8205530,8.513,-0.073,04,11,2011
7,2011-11-11,"$556,015.59","-$14,601.72",0,19.53,-20.19,3.505,0.263,195.6376941,1.9734512,8.513,-0.073,11,11,2011
7,2011-11-18,"$539,826.56","-$30,790.75",0,29.53,-10.19,3.479,0.237,195.7184713,2.0542284,8.513,-0.073,18,11,2011
7,2011-11-25,"$949,075.87","$378,458.56",1,27.6,-12.12,3.424,0.182,195.7704,2.1061571,8.513,-0.073,25,11,2011
7,2011-12-02,"$591,907.88","$21,290.57",0,20.38,-19.34,3.378,0.136,195.8223287,2.1580858,8.513,-0.073,02,12,2011
7,2011-12-09,"$653,845.45","$83,228.14",0,11.17,-28.55,3.331,0.089,195.8742575,2.2100146,8.513,-0.073,09,12,2011
7,2011-12-16,"$720,242.19","$149,624.88",0,15.2,-24.52,3.266,0.024,195.9841685,2.3199256,8.513,-0.073,16,12,2011
7,2011-12-23,"$1,059,715.27","$489,097.96",0,12.19,-27.53,3.173,-0.069,196.1713893,2.5071464,8.513,-0.073,23,12,2011
7,2011-12-30,"$815,915.52","$245,298.21",1,15.56,-24.16,3.119,-0.123,196.3586101,2.6943672,8.513,-0.073,30,12,2011
7,2012-01-06,"$713,117.66","$142,500.35",0,18.67,-21.05,3.095,-0.147,196.5458309,2.8815880,8.256,-0.330,06,01,2012
7,2012-01-13,"$593,875.46","$23,258.15",0,7.46,-32.26,3.077,-0.165,196.7330517,3.0688088,8.256,-0.330,13,01,2012
7,2012-01-20,"$578,002.85","$7,385.54",0,27.41,-12.31,3.055,-0.187,196.7796652,3.1154223,8.256,-0.330,20,01,2012
7,2012-01-27,"$541,037.98","-$29,579.33",0,26.9,-12.82,3.038,-0.204,196.8262786,3.1620357,8.256,-0.330,27,01,2012
7,2012-02-03,"$580,453.32","$9,836.01",0,22.2,-17.52,3.031,-0.211,196.8728921,3.2086492,8.256,-0.330,03,02,2012
7,2012-02-10,"$563,460.77","-$7,156.54",1,18.79,-20.93,3.103,-0.139,196.9195056,3.2552627,8.256,-0.330,10,02,2012
7,2012-02-17,"$620,908.18","$50,290.87",0,27.03,-12.69,3.113,-0.129,196.9432711,3.2790282,8.256,-0.330,17,02,2012
7,2012-02-24,"$603,041.14","$32,423.83",0,24.41,-15.31,3.129,-0.113,196.9499007,3.2856578,8.256,-0.330,24,02,2012
7,2012-03-02,"$551,058.13","-$19,559.18",0,21.64,-18.08,3.191,-0.051,196.9565303,3.2922874,8.256,-0.330,02,03,2012
7,2012-03-09,"$579,166.50","$8,549.19",0,30.1,-9.62,3.286,0.044,196.9631599,3.2989170,8.256,-0.330,09,03,2012
7,2012-03-16,"$669,205.73","$98,588.42",0,37.29,-2.43,3.486,0.244,197.0457208,3.3814779,8.256,-0.330,16,03,2012
7,2012-03-23,"$615,997.29","$45,379.98",0,35.06,-4.66,3.664,0.422,197.2295234,3.5652805,8.256,-0.330,23,03,2012
7,2012-03-30,"$583,322.20","$12,704.89",0,44.99,5.27,3.75,0.508,197.4133259,3.7490830,8.256,-0.330,30,03,2012
7,2012-04-06,"$621,425.98","$50,808.67",0,44.29,4.57,3.854,0.612,197.5971285,3.9328856,8.09,-0.496,06,04,2012
7,2012-04-13,"$517,420.23","-$53,197.08",0,41.43,1.71,3.901,0.659,197.780931,4.1166881,8.09,-0.496,13,04,2012
7,2012-04-20,"$457,340.06","-$113,277.25",0,39.3,-0.42,3.936,0.694,197.7227385,4.0584956,8.09,-0.496,20,04,2012
7,2012-04-27,"$467,827.75","-$102,789.56",0,51.49,11.77,3.927,0.685,197.664546,4.0003031,8.09,-0.496,27,04,2012
7,2012-05-04,"$465,198.89","-$105,418.42",0,45.38,5.66,3.903,0.661,197.6063534,3.9421105,8.09,-0.496,04,05,2012
7,2012-05-11,"$460,397.41","-$110,219.90",0,48.54,8.82,3.87,0.628,197.5481609,3.8839180,8.09,-0.496,11,05,2012
7,2012-05-18,"$468,428.30","-$102,189.01",0,49.41,9.69,3.837,0.595,197.5553137,3.8910708,8.09,-0.496,18,05,2012
7,2012-05-25,"$532,739.77","-$37,877.54",0,50.6,10.88,3.804,0.562,197.5886046,3.9243617,8.09,-0.496,25,05,2012
7,2012-06-01,"$598,495.02","$27,877.71",0,55.06,15.34,3.764,0.522,197.6218954,3.9576525,8.09,-0.496,01,06,2012
7,2012-06-08,"$642,963.75","$72,346.44",0,63.07,23.35,3.741,0.499,197.6551863,3.9909434,8.09,-0.496,08,06,2012
7,2012-06-15,"$666,942.02","$96,324.71",0,59.33,19.61,3.723,0.481,197.692292,4.0280491,8.09,-0.496,15,06,2012
7,2012-06-22,"$687,344.68","$116,727.37",0,63.69,23.97,3.735,0.493,197.7389345,4.0746916,8.09,-0.496,22,06,2012
7,2012-06-29,"$704,335.41","$133,718.10",0,68.84,29.12,3.693,0.451,197.785577,4.1213341,8.09,-0.496,29,06,2012
7,2012-07-06,"$805,642.61","$235,025.30",0,64.67,24.95,3.646,0.404,197.8322195,4.1679766,7.872,-0.714,06,07,2012
7,2012-07-13,"$694,150.89","$123,533.58",0,64.21,24.49,3.613,0.371,197.8788621,4.2146192,7.872,-0.714,13,07,2012
7,2012-07-20,"$686,345.69","$115,728.38",0,62.87,23.15,3.585,0.343,197.9290378,4.2647949,7.872,-0.714,20,07,2012
